date,away_team,away_score,home_team,home_score,extra_innings
2009-08-16,AC,5,NYA,6,
2009-08-16,AD,3,NY,5,
2009-08-16,Arr,2,Bra,3,10
2009-08-16,Bal,6,Mia,4,
2009-08-16,FC,3,Bro,6,
2009-08-16,LA,3,LV,4,10
2009-08-16,Rap,3,Men,12,
2009-08-16,SF,6,ToS,8,
2009-08-16,Sio,0,Riv,5,
2009-08-16,SR,6,Cam,5,
2009-08-16,Syr,2,LB,4,
2009-08-16,ToB,1,Hun,7,
2009-08-17,AC,3,NYA,7,
2009-08-17,AD,6,NY,8,
2009-08-17,Arr,8,Bra,1,
2009-08-17,Bal,7,Mia,0,
2009-08-17,FC,7,Bro,4,
2009-08-17,LA,0,LV,6,
2009-08-17,Rap,12,Men,5,
2009-08-17,SF,2,ToS,7,
2009-08-17,Sio,4,Riv,2,
2009-08-17,SR,2,Cam,3,
2009-08-17,Syr,9,LB,3,
2009-08-17,ToB,1,Hun,7,
2009-08-18,Cam,8,LB,6,12
2009-08-18,LA,3,AD,1,12
2009-08-18,LV,5,Hun,6,
2009-08-18,Men,9,Bro,5,
2009-08-18,Mia,8,Syr,7,13
2009-08-18,NY,10,ToB,5,
2009-08-18,NYA,10,FC,11,
2009-08-18,Rap,6,AC,7,
2009-08-18,Riv,7,Bra,6,10
2009-08-18,Sio,6,SF,2,
2009-08-18,SR,5,Bal,2,
2009-08-18,ToS,8,Arr,9,
2009-08-19,Cam,1,LB,2,
2009-08-19,LA,3,AD,1,
2009-08-19,LV,12,Hun,2,
2009-08-19,Men,4,Bro,1,
2009-08-19,Mia,0,Syr,1,
2009-08-19,NY,10,ToB,11,10
2009-08-19,NYA,1,FC,15,
2009-08-19,Rap,2,AC,5,
2009-08-19,Riv,11,Bra,12,
2009-08-19,Sio,5,SF,4,
2009-08-19,SR,8,Bal,7,
2009-08-19,ToS,7,Arr,4,
2009-08-20,Cam,4,LB,0,
2009-08-20,LA,1,AD,4,
2009-08-20,LV,5,Hun,1,
2009-08-20,Men,12,Bro,3,
2009-08-20,Mia,7,Syr,4,
2009-08-20,NY,8,ToB,5,
2009-08-20,NYA,7,FC,1,
2009-08-20,Rap,11,AC,6,
2009-08-20,Riv,13,Bra,7,
2009-08-20,Sio,3,SF,11,
2009-08-20,SR,2,Bal,3,11
2009-08-20,ToS,1,Arr,9,
2009-08-21,AC,0,AD,2,
2009-08-21,Arr,3,Syr,1,
2009-08-21,Bra,11,LB,6,
2009-08-21,Bro,9,Hun,7,10
2009-08-21,FC,4,ToB,11,
2009-08-21,Men,3,LV,9,
2009-08-21,NYA,3,NY,8,
2009-08-21,Rap,2,LA,8,
2009-08-21,Riv,9,Cam,7,
2009-08-21,SF,2,Bal,4,
2009-08-21,Sio,7,SR,5,
2009-08-21,ToS,12,Mia,8,
2009-08-22,AC,4,AD,5,
2009-08-22,Arr,11,Syr,7,
2009-08-22,Bra,8,LB,5,
2009-08-22,Bro,6,Hun,4,
2009-08-22,FC,6,ToB,7,10
2009-08-22,Men,4,LV,0,
2009-08-22,NYA,2,NY,4,
2009-08-22,Rap,2,LA,5,
2009-08-22,Riv,10,Cam,4,
2009-08-22,SF,4,Bal,2,
2009-08-22,Sio,8,SR,6,
2009-08-22,ToS,5,Mia,3,11
2009-08-23,AC,4,AD,5,
2009-08-23,Arr,3,Syr,1,
2009-08-23,Bra,5,LB,3,
2009-08-23,Bro,6,Hun,4,
2009-08-23,FC,6,ToB,10,
2009-08-23,Men,2,LV,5,
2009-08-23,NYA,5,NY,4,
2009-08-23,Rap,1,LA,2,
2009-08-23,Riv,8,Cam,6,
2009-08-23,SF,2,Bal,3,
2009-08-23,Sio,7,SR,1,
2009-08-23,ToS,4,Mia,2,
2009-08-24,AC,2,LA,8,
2009-08-24,AD,6,Rap,3,
2009-08-24,Arr,4,Mia,0,
2009-08-24,Bal,5,Sio,3,
2009-08-24,Bra,7,Cam,1,
2009-08-24,Bro,4,LV,11,
2009-08-24,FC,3,NY,5,
2009-08-24,Hun,3,Men,2,
2009-08-24,LB,4,Riv,12,
2009-08-24,SF,7,SR,6,11
2009-08-24,Syr,4,ToS,5,
2009-08-24,ToB,3,NYA,5,
2009-08-25,AC,4,LA,3,
2009-08-25,AD,11,Rap,13,10
2009-08-25,Arr,5,Mia,0,
2009-08-25,Bal,4,Sio,3,
2009-08-25,Bra,6,Cam,5,
2009-08-25,Bro,2,LV,7,
2009-08-25,FC,10,NY,2,
2009-08-25,Hun,1,Men,5,
2009-08-25,LB,4,Riv,7,
2009-08-25,SF,2,SR,1,
2009-08-25,Syr,3,ToS,2,
2009-08-25,ToB,9,NYA,3,
2009-08-26,AC,1,LA,3,
2009-08-26,AD,8,Rap,6,
2009-08-26,Arr,5,Mia,8,
2009-08-26,Bal,1,Sio,2,
2009-08-26,Bra,4,Cam,3,
2009-08-26,Bro,15,LV,9,
2009-08-26,FC,6,NY,7,11
2009-08-26,Hun,2,Men,3,10
2009-08-26,LB,9,Riv,6,13
2009-08-26,SF,2,SR,3,
2009-08-26,Syr,4,ToS,5,10
2009-08-26,ToB,7,NYA,8,
2009-08-28,AD,1,AC,2,
2009-08-28,Bal,7,SF,1,
2009-08-28,Cam,1,Riv,7,
2009-08-28,Hun,5,Bro,6,
2009-08-28,LA,4,Rap,5,
2009-08-28,LB,8,Bra,4,
2009-08-28,LV,7,Men,6,
2009-08-28,Mia,1,ToS,8,
2009-08-28,NY,10,NYA,5,
2009-08-28,SR,2,Sio,3,
2009-08-28,Syr,4,Arr,15,
2009-08-28,ToB,10,FC,5,
2009-08-29,AD,5,AC,4,13
2009-08-29,Bal,5,SF,3,
2009-08-29,Cam,1,Riv,4,
2009-08-29,Hun,7,Bro,6,
2009-08-29,LA,0,Rap,4,
2009-08-29,LB,3,Bra,9,
2009-08-29,LV,0,Men,5,
2009-08-29,Mia,6,ToS,5,
2009-08-29,NY,5,NYA,4,
2009-08-29,SR,1,Sio,2,
2009-08-29,Syr,1,Arr,2,
2009-08-29,ToB,2,FC,8,
2009-08-30,AD,4,AC,1,
2009-08-30,Bal,0,SF,1,
2009-08-30,Cam,2,Riv,0,
2009-08-30,Hun,1,Bro,0,12
2009-08-30,LA,4,Rap,2,
2009-08-30,LB,4,Bra,6,10
2009-08-30,LV,4,Men,3,
2009-08-30,Mia,11,ToS,10,
2009-08-30,NY,5,NYA,6,12
2009-08-30,SR,5,Sio,8,
2009-08-30,Syr,5,Arr,9,
2009-08-30,ToB,2,FC,3,
2009-08-31,Cam,2,Bra,3,
2009-08-31,LA,7,AC,9,
2009-08-31,LV,6,Bro,1,
2009-08-31,Men,0,Hun,3,
2009-08-31,Mia,4,Arr,3,
2009-08-31,NY,4,FC,1,
2009-08-31,NYA,7,ToB,6,
2009-08-31,Rap,0,AD,3,
2009-08-31,Riv,12,LB,2,
2009-08-31,Sio,3,Bal,4,10
2009-08-31,SR,5,SF,4,
2009-08-31,ToS,6,Syr,7,11
2009-09-01,Cam,7,Bra,0,
2009-09-01,LA,4,AC,6,14
2009-09-01,LV,1,Bro,0,
2009-09-01,Men,3,Hun,5,
2009-09-01,Mia,1,Arr,3,
2009-09-01,NY,7,FC,0,
2009-09-01,NYA,4,ToB,10,
2009-09-01,Rap,6,AD,11,
2009-09-01,Riv,9,LB,3,
2009-09-01,Sio,4,Bal,3,
2009-09-01,SR,3,SF,5,
2009-09-01,ToS,3,Syr,4,10
2009-09-02,AC,3,Men,2,
2009-09-02,AD,2,LV,4,
2009-09-02,Bal,10,Cam,3,
2009-09-02,LA,3,ToB,4,
2009-09-02,Mia,6,LB,2,
2009-09-02,NY,9,Hun,1,
2009-09-02,NYA,10,Bro,5,
2009-09-02,Rap,11,FC,4,
2009-09-02,SF,6,Riv,4,
2009-09-02,Sio,9,Arr,5,
2009-09-02,SR,4,Syr,7,
2009-09-02,ToS,9,Bra,8,
2009-09-03,AC,1,Men,5,
2009-09-03,AD,1,LV,2,
2009-09-03,Bal,7,Cam,2,
2009-09-03,LA,8,ToB,7,
2009-09-03,Mia,9,LB,6,
2009-09-03,NY,3,Hun,4,
2009-09-03,NYA,5,Bro,12,
2009-09-03,Rap,5,FC,4,
2009-09-03,SF,4,Riv,7,
2009-09-03,Sio,2,Arr,5,
2009-09-03,SR,5,Syr,9,
2009-09-03,ToS,11,Bra,4,15
2009-09-04,AC,3,Men,4,
2009-09-04,AD,6,LV,9,
2009-09-04,Bal,3,Cam,2,
2009-09-04,LA,0,ToB,5,
2009-09-04,Mia,8,LB,5,
2009-09-04,NY,5,Hun,3,
2009-09-04,NYA,4,Bro,5,11
2009-09-04,Rap,6,FC,7,
2009-09-04,SF,2,Riv,1,
2009-09-04,Sio,6,Arr,5,11
2009-09-04,SR,7,Syr,10,
2009-09-04,ToS,5,Bra,4,
2009-09-05,AC,3,AD,5,
2009-09-05,Arr,3,Syr,1,
2009-09-05,Bra,4,LB,0,
2009-09-05,Bro,7,Hun,6,
2009-09-05,FC,11,ToB,8,
2009-09-05,Men,2,LV,5,
2009-09-05,NYA,1,NY,7,
2009-09-05,Rap,0,LA,8,
2009-09-05,Riv,5,Cam,3,
2009-09-05,SF,0,Bal,2,
2009-09-05,Sio,2,SR,1,
2009-09-05,ToS,7,Mia,4,
2009-09-06,AC,5,AD,3,10
2009-09-06,Arr,3,Syr,2,10
2009-09-06,Bra,8,LB,10,10
2009-09-06,Bro,6,Hun,8,
2009-09-06,FC,7,ToB,4,
2009-09-06,Men,2,LV,3,
2009-09-06,NYA,1,NY,8,
2009-09-06,Rap,0,LA,11,
2009-09-06,Riv,9,Cam,1,
2009-09-06,SF,9,Bal,11,
2009-09-06,Sio,4,SR,2,
2009-09-06,ToS,3,Mia,6,
2009-09-07,AC,11,AD,0,
2009-09-07,Arr,11,Syr,3,
2009-09-07,Bra,3,LB,2,
2009-09-07,Bro,10,Hun,9,
2009-09-07,FC,9,ToB,8,
2009-09-07,Men,1,LV,5,
2009-09-07,NYA,0,NY,11,
2009-09-07,Rap,7,LA,6,10
2009-09-07,Riv,9,Cam,0,
2009-09-07,SF,3,Bal,5,
2009-09-07,Sio,8,SR,2,
2009-09-07,ToS,6,Mia,7,10
2009-09-09,AC,3,NY,4,
2009-09-09,AD,4,NYA,1,
2009-09-09,Arr,5,LB,1,
2009-09-09,Bal,9,ToS,3,
2009-09-09,FC,3,Hun,12,
2009-09-09,LA,4,Men,3,
2009-09-09,Rap,1,LV,4,
2009-09-09,SF,1,Mia,9,
2009-09-09,Sio,13,Cam,1,
2009-09-09,SR,9,Riv,5,
2009-09-09,Syr,3,Bra,7,
2009-09-09,ToB,2,Bro,1,
2009-09-10,AC,11,NY,5,
2009-09-10,AD,9,NYA,3,
2009-09-10,Arr,14,LB,3,
2009-09-10,Bal,2,ToS,3,10
2009-09-10,FC,7,Hun,8,
2009-09-10,LA,3,Men,5,
2009-09-10,Rap,3,LV,7,
2009-09-10,SF,3,Mia,6,
2009-09-10,Sio,7,Cam,2,
2009-09-10,SR,3,Riv,5,
2009-09-10,Syr,8,Bra,2,
2009-09-10,ToB,8,Bro,3,
2009-09-11,AC,5,NY,6,11
2009-09-11,AD,2,NYA,4,
2009-09-11,Arr,6,LB,0,
2009-09-11,Bal,3,ToS,7,
2009-09-11,FC,8,Hun,3,
2009-09-11,LA,3,Men,6,
2009-09-11,Rap,5,LV,6,
2009-09-11,SF,11,Mia,8,
2009-09-11,Sio,11,Cam,4,
2009-09-11,SR,7,Riv,5,
2009-09-11,Syr,7,Bra,6,
2009-09-11,ToB,2,Bro,10,
2009-09-12,Arr,19,Sio,4,
2009-09-12,Bra,2,ToS,5,
2009-09-12,Bro,4,NYA,7,
2009-09-12,Cam,5,Bal,4,
2009-09-12,FC,4,Rap,2,
2009-09-12,Hun,0,NY,8,
2009-09-12,LB,4,Mia,5,10
2009-09-12,LV,9,AD,5,
2009-09-12,Men,12,AC,3,
2009-09-12,Riv,6,SF,1,
2009-09-12,Syr,5,SR,7,
2009-09-12,ToB,3,LA,6,
2009-09-13,Arr,4,Sio,5,12
2009-09-13,Bra,1,ToS,7,
2009-09-13,Bro,9,NYA,6,11
2009-09-13,Cam,2,Bal,5,
2009-09-13,FC,17,Rap,11,
2009-09-13,Hun,3,NY,5,
2009-09-13,LB,1,Mia,0,
2009-09-13,LV,6,AD,2,
2009-09-13,Men,3,AC,4,
2009-09-13,Riv,5,SF,6,
2009-09-13,Syr,4,SR,5,
2009-09-13,ToB,6,LA,7,
2009-09-14,Arr,9,Sio,0,
2009-09-14,Bra,8,ToS,2,
2009-09-14,Bro,7,NYA,3,
2009-09-14,Cam,1,Bal,7,
2009-09-14,FC,5,Rap,3,
2009-09-14,Hun,0,NY,3,
2009-09-14,LB,2,Mia,5,
2009-09-14,LV,3,AD,2,
2009-09-14,Men,5,AC,4,14
2009-09-14,Riv,14,SF,4,
2009-09-14,Syr,4,SR,3,
2009-09-14,ToB,7,LA,12,
2009-09-15,Arr,3,SF,1,
2009-09-15,Bra,1,Sio,5,
2009-09-15,Bro,7,Rap,5,
2009-09-15,Cam,0,Mia,3,
2009-09-15,FC,2,AC,4,
2009-09-15,Hun,6,LA,5,
2009-09-15,LB,2,SR,11,
2009-09-15,LV,7,NY,15,
2009-09-15,Men,11,NYA,0,
2009-09-15,Riv,7,ToS,0,
2009-09-15,Syr,5,Bal,8,
2009-09-15,ToB,3,AD,4,
2009-09-16,Arr,3,SF,5,10
2009-09-16,Bra,3,Sio,6,13
2009-09-16,Bro,3,Rap,4,
2009-09-16,Cam,4,Mia,7,
2009-09-16,FC,3,AC,2,13
2009-09-16,Hun,1,LA,3,
2009-09-16,LB,1,SR,4,
2009-09-16,LV,9,NY,2,
2009-09-16,Men,4,NYA,3,10
2009-09-16,Riv,5,ToS,1,
2009-09-16,Syr,4,Bal,3,10
2009-09-16,ToB,8,AD,4,
2009-09-17,Arr,13,SF,11,
2009-09-17,Bra,1,Sio,3,
2009-09-17,Bro,1,Rap,3,
2009-09-17,Cam,8,Mia,6,
2009-09-17,FC,5,AC,3,
2009-09-17,Hun,9,LA,5,
2009-09-17,LB,0,SR,3,
2009-09-17,LV,2,NY,5,
2009-09-17,Men,4,NYA,1,
2009-09-17,Riv,2,ToS,5,
2009-09-17,Syr,3,Bal,10,
2009-09-17,ToB,4,AD,2,
2009-09-19,Bra,0,Bal,6,
2009-09-19,Bro,3,AD,5,
2009-09-19,Cam,0,Arr,6,
2009-09-19,Hun,2,AC,1,
2009-09-19,LB,5,SF,4,
2009-09-19,LV,8,FC,5,
2009-09-19,Men,9,ToB,2,
2009-09-19,Mia,1,Sio,5,
2009-09-19,NY,10,Rap,4,
2009-09-19,NYA,7,LA,8,
2009-09-19,Riv,2,Syr,4,
2009-09-19,ToS,3,SR,2,10
2009-09-20,Bra,5,Bal,7,
2009-09-20,Bro,1,AD,2,
2009-09-20,Cam,2,Arr,3,
2009-09-20,Hun,13,AC,3,
2009-09-20,LB,1,SF,4,
2009-09-20,LV,2,FC,4,
2009-09-20,Men,16,ToB,3,
2009-09-20,Mia,3,Sio,4,
2009-09-20,NY,8,Rap,13,
2009-09-20,NYA,3,LA,4,
2009-09-20,Riv,10,Syr,0,
2009-09-20,ToS,6,SR,3,
2009-09-21,Bra,1,Bal,11,
2009-09-21,Bro,5,AD,3,
2009-09-21,Cam,6,Arr,4,
2009-09-21,Hun,9,AC,2,
2009-09-21,LB,4,SF,5,
2009-09-21,LV,7,FC,5,
2009-09-21,Men,2,ToB,8,
2009-09-21,Mia,1,Sio,6,
2009-09-21,NY,2,Rap,6,
2009-09-21,NYA,7,LA,4,
2009-09-21,Riv,8,Syr,4,
2009-09-21,ToS,1,SR,11,
2009-09-22,Bra,2,SF,1,
2009-09-22,Bro,5,AC,4,
2009-09-22,Cam,1,Syr,2,
2009-09-22,Hun,3,AD,1,
2009-09-22,LB,0,Bal,9,
2009-09-22,LV,0,ToB,3,
2009-09-22,Men,6,FC,7,
2009-09-22,Mia,8,SR,5,
2009-09-22,NY,12,LA,4,
2009-09-22,NYA,5,Rap,2,
2009-09-22,Riv,3,Arr,6,
2009-09-22,ToS,2,Sio,8,
2009-09-23,Bra,8,SF,2,
2009-09-23,Bro,1,AC,10,
2009-09-23,Cam,4,Syr,1,10
2009-09-23,Hun,7,AD,4,
2009-09-23,LB,6,Bal,7,
2009-09-23,LV,2,ToB,1,
2009-09-23,Men,7,FC,0,
2009-09-23,Mia,5,SR,8,
2009-09-23,NY,2,LA,4,
2009-09-23,NYA,5,Rap,4,
2009-09-23,Riv,5,Arr,0,
2009-09-23,ToS,4,Sio,5,
2009-09-24,Bra,3,SF,4,
2009-09-24,Bro,3,AC,10,
2009-09-24,Cam,5,Syr,7,
2009-09-24,Hun,9,AD,7,
2009-09-24,LB,5,Bal,17,
2009-09-24,LV,6,ToB,10,
2009-09-24,Men,11,FC,5,
2009-09-24,Mia,0,SR,2,
2009-09-24,NY,4,LA,5,
2009-09-24,NYA,3,Rap,18,
2009-09-24,Riv,1,Arr,6,
2009-09-24,ToS,3,Sio,7,
2009-09-25,Bra,3,Arr,7,
2009-09-25,Bro,14,FC,12,11
2009-09-25,Cam,7,SR,0,
2009-09-25,Hun,6,ToB,2,
2009-09-25,LB,2,Syr,7,
2009-09-25,LV,1,LA,5,
2009-09-25,Men,7,Rap,6,
2009-09-25,Mia,2,Bal,3,10
2009-09-25,NY,2,AD,3,
2009-09-25,NYA,7,AC,5,
2009-09-25,Riv,3,Sio,6,
2009-09-25,ToS,4,SF,5,
2009-09-26,Bra,2,Arr,4,10
2009-09-26,Bro,4,FC,8,
2009-09-26,Cam,3,SR,10,
2009-09-26,Hun,9,ToB,7,
2009-09-26,LB,7,Syr,0,
2009-09-26,LV,7,LA,5,
2009-09-26,Men,2,Rap,0,
2009-09-26,Mia,3,Bal,5,
2009-09-26,NY,4,AD,1,
2009-09-26,NYA,0,AC,4,
2009-09-26,Riv,11,Sio,3,
2009-09-26,ToS,5,SF,1,
2009-09-27,Bra,2,Arr,5,
2009-09-27,Bro,12,FC,11,
2009-09-27,Cam,5,SR,6,10
2009-09-27,Hun,4,ToB,9,
2009-09-27,LB,5,Syr,4,
2009-09-27,LV,3,LA,2,
2009-09-27,Men,6,Rap,2,
2009-09-27,Mia,2,Bal,3,14
2009-09-27,NY,6,AD,4,
2009-09-27,NYA,2,AC,5,10
2009-09-27,Riv,0,Sio,8,
2009-09-27,ToS,2,SF,1,
2009-09-29,AD,6,LA,2,
2009-10-01,AD,2,LV,7,
2009-10-01,Bal,3,Arr,6,
2009-10-01,Men,2,NY,3,13
2009-10-01,Riv,2,Sio,5,
2009-10-02,AD,9,LV,5,11
2009-10-02,Bal,4,Arr,6,
2009-10-02,Men,1,NY,4,
2009-10-02,Riv,2,Sio,5,
2009-10-04,Arr,3,Bal,4,12
2009-10-04,LV,9,AD,1,
2009-10-04,NY,2,Men,1,
2009-10-04,Sio,5,Riv,2,
2009-10-05,Arr,2,Bal,6,
2009-10-05,LV,12,AD,2,
2009-10-07,Bal,2,Arr,3,
2009-10-09,Arr,4,Sio,5,
2009-10-09,LV,1,NY,6,
2009-10-10,Arr,2,Sio,8,
2009-10-10,LV,6,NY,5,
2009-10-12,NY,7,LV,3,
2009-10-12,Sio,3,Arr,1,
2009-10-13,NY,1,3 LV,9,
2009-10-13,Sio,4,Arr,1,6
2009-10-14,NY,9,LV,6,
2009-10-14,Sio,6,Arr,7,
2009-10-16,Arr,2,Sio,4,
2009-10-19,Sio,0,NY,1,1
2009-10-20,Sio,0,NY,3,
2009-10-22,NY,5,Sio,4,
2009-10-23,NY,8,Sio,5,11
2010-04-04,Arr,3,Bal,1,
2010-04-04,Bra,2,SR,7,
2010-04-04,Bro,7,LA,0,
2010-04-04,Cam,9,ToS,0,
2010-04-04,FC,9,Cuy,3,
2010-04-04,Hob,2,AC,14,
2010-04-04,Hun,0,Rap,2,
2010-04-04,LB,8,Sio,0,
2010-04-04,LV,4,NYA,3,
2010-04-04,Men,5,NY,1,
2010-04-04,Riv,4,MVM,9,
2010-04-04,Syr,9,Mon,1,
2010-04-05,Arr,4,Bal,9,
2010-04-05,Bra,2,SR,12,
2010-04-05,Bro,8,LA,2,
2010-04-05,Cam,3,ToS,5,
2010-04-05,FC,8,Cuy,3,
2010-04-05,Hob,5,AC,4,14
2010-04-05,Hun,1,Rap,5,
2010-04-05,LB,0,Sio,1,14
2010-04-05,LV,1,NYA,2,
2010-04-05,Men,7,NY,3,
2010-04-05,Riv,4,MVM,2,
2010-04-05,Syr,5,Mon,1,
2010-04-06,Arr,0,Bal,6,
2010-04-06,Bra,0,SR,2,
2010-04-06,Bro,4,LA,5,
2010-04-06,Cam,5,ToS,1,
2010-04-06,FC,5,Cuy,3,14
2010-04-06,Hob,4,AC,5,
2010-04-06,Hun,2,Rap,4,
2010-04-06,LB,13,Sio,6,
2010-04-06,LV,5,NYA,1,
2010-04-06,Men,1,NY,5,
2010-04-06,Riv,8,MVM,3,
2010-04-06,Syr,6,Mon,5,11
2010-04-07,AC,1,Rap,2,
2010-04-07,Arr,1,ToS,2,
2010-04-07,Bal,3,SR,1,
2010-04-07,Bra,4,Riv,5,
2010-04-07,Bro,7,Men,1,
2010-04-07,Cuy,2,LA,6,
2010-04-07,FC,16,NYA,4,
2010-04-07,Hob,0,NY,10,
2010-04-07,Hun,3,LV,6,
2010-04-07,LB,7,Cam,5,
2010-04-07,Mon,4,Sio,3,
2010-04-07,Syr,3,MVM,4,13
2010-04-08,AC,6,Rap,1,
2010-04-08,Arr,7,ToS,4,
2010-04-08,Bal,2,SR,0,
2010-04-08,Bra,0,Riv,7,
2010-04-08,Bro,3,Men,5,
2010-04-08,Cuy,0,LA,3,
2010-04-08,FC,2,NYA,3,
2010-04-08,Hob,0,NY,13,
2010-04-08,Hun,5,LV,10,
2010-04-08,LB,7,Cam,10,
2010-04-08,Mon,3,Sio,7,
2010-04-08,Syr,4,MVM,6,
2010-04-09,AC,2,Rap,9,
2010-04-09,Arr,9,ToS,4,
2010-04-09,Bal,2,SR,7,
2010-04-09,Bra,1,Riv,3,
2010-04-09,Bro,5,Men,6,10
2010-04-09,Cuy,8,LA,3,
2010-04-09,FC,11,NYA,4,
2010-04-09,Hob,2,NY,10,
2010-04-09,Hun,7,LV,4,
2010-04-09,LB,4,Cam,8,
2010-04-09,Mon,6,Sio,1,
2010-04-09,Syr,4,MVM,5,
2010-04-10,AC,3,Men,5,
2010-04-10,Bal,8,Cam,5,
2010-04-10,Cuy,6,LV,13,
2010-04-10,LA,7,Hob,5,11
2010-04-10,Mon,3,Riv,7,
2010-04-10,MVM,4,LB,5,18
2010-04-10,NY,6,Hun,1,
2010-04-10,NYA,2,Bro,4,
2010-04-10,Rap,1,FC,6,
2010-04-10,Sio,7,Arr,3,
2010-04-10,SR,3,Syr,2,
2010-04-10,ToS,2,Bra,0,
2010-04-11,AC,4,Men,3,
2010-04-11,Bal,2,Cam,4,
2010-04-11,Cuy,7,LV,6,
2010-04-11,LA,1,Hob,5,
2010-04-11,Mon,5,Riv,11,
2010-04-11,MVM,3,LB,2,
2010-04-11,NY,2,Hun,6,
2010-04-11,NYA,1,Bro,9,
2010-04-11,Rap,13,FC,7,
2010-04-11,Sio,3,Arr,4,
2010-04-11,SR,12,Syr,6,
2010-04-11,ToS,1,Bra,6,
2010-04-12,AC,10,Men,5,
2010-04-12,Bal,7,Cam,4,
2010-04-12,Cuy,8,LV,7,
2010-04-12,LA,4,Hob,8,
2010-04-12,Mon,3,Riv,14,
2010-04-12,MVM,4,LB,1,
2010-04-12,NY,4,Hun,2,
2010-04-12,NYA,3,Bro,11,
2010-04-12,Rap,3,FC,7,
2010-04-12,Sio,1,Arr,3,
2010-04-12,SR,7,Syr,8,16
2010-04-12,ToS,5,Bra,6,11
2010-04-14,Cam,3,LB,7,
2010-04-14,LA,2,Cuy,6,
2010-04-14,LV,4,Hun,2,
2010-04-14,Men,6,Bro,7,10
2010-04-14,MVM,14,Syr,10,
2010-04-14,NY,10,Hob,4,
2010-04-14,NYA,5,FC,9,
2010-04-14,Rap,7,AC,8,
2010-04-14,Riv,6,Bra,2,
2010-04-14,Sio,7,Mon,3,
2010-04-14,SR,5,Bal,4,
2010-04-14,ToS,8,Arr,5,
2010-04-15,Cam,5,LB,2,
2010-04-15,LA,2,Cuy,1,12
2010-04-15,LV,5,Hun,4,
2010-04-15,Men,12,Bro,2,
2010-04-15,MVM,3,Syr,8,
2010-04-15,NY,1,Hob,0,
2010-04-15,NYA,12,FC,11,
2010-04-15,Rap,3,AC,1,
2010-04-15,Riv,0,Bra,4,
2010-04-15,Sio,5,Mon,0,
2010-04-15,SR,2,Bal,4,
2010-04-15,ToS,1,Arr,12,
2010-04-16,AC,4,LV,5,13
2010-04-16,Bal,5,Riv,3,
2010-04-16,Cuy,5,Men,3,
2010-04-16,LA,3,FC,4,
2010-04-16,Mon,4,Cam,3,
2010-04-16,MVM,6,Bra,4,
2010-04-16,NY,11,Bro,9,15
2010-04-16,NYA,0,Hun,2,
2010-04-16,Rap,3,Hob,0,
2010-04-16,Sio,1,Syr,3,
2010-04-16,SR,4,Arr,3,13
2010-04-16,ToS,4,LB,5,
2010-04-17,AC,7,LV,8,
2010-04-17,Bal,1,Riv,5,
2010-04-17,Cuy,3,Men,6,
2010-04-17,LA,10,FC,3,
2010-04-17,Mon,5,Cam,4,
2010-04-17,MVM,4,Bra,6,
2010-04-17,NY,4,Bro,0,
2010-04-17,NYA,1,Hun,14,
2010-04-17,Rap,1,Hob,6,
2010-04-17,Sio,4,Syr,2,
2010-04-17,SR,2,Arr,1,10
2010-04-17,ToS,1,LB,2,
2010-04-18,AC,2,LV,5,
2010-04-18,Bal,5,Riv,4,14
2010-04-18,Cuy,9,Men,10,13
2010-04-18,LA,8,FC,9,12
2010-04-18,Mon,11,Cam,2,
2010-04-18,MVM,6,Bra,4,
2010-04-18,NY,2,Bro,3,
2010-04-18,NYA,8,Hun,0,
2010-04-18,Rap,11,Hob,2,
2010-04-18,Sio,5,Syr,7,
2010-04-18,SR,3,Arr,2,
2010-04-18,ToS,3,LB,7,
2010-04-19,AC,14,Hob,3,
2010-04-19,Bal,4,Arr,1,
2010-04-19,Cuy,15,FC,18,
2010-04-19,LA,4,Bro,8,
2010-04-19,Mon,2,Syr,0,
2010-04-19,MVM,0,Riv,5,
2010-04-19,NY,6,Men,0,
2010-04-19,NYA,8,LV,6,
2010-04-19,Rap,10,Hun,4,
2010-04-19,Sio,7,LB,4,
2010-04-19,SR,3,Bra,1,
2010-04-19,ToS,7,Cam,8,
2010-04-20,AC,3,Hob,4,
2010-04-20,Bal,3,Arr,4,11
2010-04-20,Cuy,4,FC,11,
2010-04-20,LA,6,Bro,4,
2010-04-20,Mon,0,Syr,1,
2010-04-20,MVM,6,Riv,5,
2010-04-20,NY,2,Men,0,
2010-04-20,NYA,16,LV,13,
2010-04-20,Rap,1,Hun,0,11
2010-04-20,Sio,6,LB,2,
2010-04-20,SR,6,Bra,1,
2010-04-20,ToS,2,Cam,1,
2010-04-21,AC,6,Hob,4,
2010-04-21,Bal,1,Arr,2,
2010-04-21,Cuy,5,FC,17,
2010-04-21,LA,2,Bro,3,
2010-04-21,Mon,2,Syr,7,
2010-04-21,MVM,7,Riv,8,
2010-04-21,NY,3,Men,1,
2010-04-21,NYA,1,LV,2,
2010-04-21,Rap,2,Hun,1,
2010-04-21,Sio,9,LB,5,
2010-04-21,SR,4,Bra,1,
2010-04-21,ToS,0,Cam,7,
2010-04-23,Arr,2,SR,0,
2010-04-23,Bra,1,MVM,9,
2010-04-23,Bro,3,NY,1,
2010-04-23,Cam,4,Mon,5,
2010-04-23,FC,5,LA,7,
2010-04-23,Hob,4,Rap,2,
2010-04-23,Hun,2,NYA,5,
